,name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,neo,pha,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,G,moid,class,n,per,ma
4009,,2.339826877426725,0.234805059809742,6.205934955928383,73.09159615142623,344.6531649187522,1.790423687528101,2.889230067325348,3.57918206322978,49.0,6.0,55,17.903,N,N,,,,,,,,,,,,0.803312,MBA,0.2753775208847989,1307.296248594677,230.5454219642007
4010,,2.581167967448225,0.2091508646901833,3.46730405689693,7.780013500532395,140.0194938083216,2.041314455145826,3.121021479750625,4.14698631795352,4840.0,0,119,17.8,N,N,,,,,,,,,,,,1.05471,MBA,0.2376729045621615,1514.686752632523,4.691025410953483
4011,,3.978896901309171,0.2140410286957006,4.522181249423785,28.68780313712227,4.608078277881155,3.12724971547882,4.830544087139521,7.93692417747795,8827.0,0,649,13.6,N,N,10.811,,0.042,,,,,,,,,2.13297,OMB,0.1241823987892436,2898.961555823823,321.684031907859
4012,,2.657054596619269,0.2855827014520127,11.80713920683243,159.1474990127516,149.7359179725033,1.89824576701125,3.415863426227288,4.33120679440662,8681.0,0,853,15.3,N,N,1.965,,0.317,,,,,,,,,0.893429,MBA,0.2275638938875899,1581.973281657018,9.028966387931876
4013,,3.049701572504338,0.1732883240786621,22.04744978652556,163.1192033491073,122.6271346158526,2.521223898065001,3.578179246943675,5.32591483871594,6348.0,0,203,15.6,N,N,,,,,,,,,,,,1.57173,MBA,0.1850623438817861,1945.290394840997,315.0945747441851
4014,,3.143427075834595,0.1160049260263482,10.64374873088435,193.6391245144661,142.9798490368124,2.778774050433183,3.508080101236008,5.57331111072305,6270.0,0,263,15.7,N,N,4.804,,0.048,,,,,,,,,1.77835,MBA,0.1768475263243804,2035.651883191594,50.7691729805836
4015,,3.112367544083807,0.2429978968545642,18.86381408744347,26.49291927491861,91.35369027655196,2.356068776633037,3.868666311534577,5.49091244815557,4056.0,0,80,16.8,N,N,,,,,,,,,,,,1.46031,MBA,0.1795013656971774,2005.555771688822,191.9994303698249
4016,,2.726345944910104,0.04728013954345836,6.032057268725809,178.4673039937584,127.1702963814327,2.597443928191012,2.855247961629195,4.50173209527315,6690.0,0,279,16.0,N,N,,,,,,,,,,,,1.58751,MBA,0.2189437893033374,1644.257647798519,114.754055556551
4017,,2.406790700236324,0.1319942552323211,1.911393799283852,56.30764611296588,91.56986011158226,2.089108154258554,2.724473246214094,3.73392585057099,6043.0,0,437,16.6,N,N,,,,,,,,,,,,1.10213,MBA,0.2639651462861362,1363.816416921053,12.70633158645583
4018,,2.608873402008538,0.1109848103670767,10.93255851783239,6.815416005197254,333.4907214877335,2.31932808221491,2.898418721802166,4.21393381181295,2.0,9,10,18.62,N,N,,,,,,,,,,,,1.31609,MBA,0.2338969541013062,1539.139324764681,209.3609867112344
4019,,3.105196261518497,0.1502078686181017,4.308120820282279,192.1445153146256,134.7909074084061,2.638771349434906,3.571621173602088,5.47194576453627,4874.0,0,69,16.6,N,N,,,,,,,,,,,,1.62876,MBA,0.1801235475971656,1998.628190496871,212.4184954892507
4020,,2.793967018548729,0.2220699060600281,9.2708308405589,35.1439287032825,127.0654795555251,2.173511025204796,3.414423011892662,4.67024984841142,1918.0,2,54,17.8,N,N,,,,,,,,,,,,1.19564,MBA,0.2110435876793222,1705.808757132271,255.7769087156711
4021,,2.793159010412116,0.1147543353567221,9.255132452150711,20.05001616515382,231.0573499830408,2.472631904626634,3.113686116197597,4.6682240583732,9640.0,0,1274,13.8,N,N,4.145,,0.373,,,,,,,,,1.4715,MBA,0.2111351706865223,1705.068837320813,353.4056200670476
4022,,2.752326223842684,0.1608385259107545,11.97804489673062,345.9676706145008,185.6927401010726,2.309646131174313,3.195006316511055,4.56623295792741,24.0,7,28,18.65,N,N,,,,,,,,,,,,1.31647,MBA,0.2158510729629808,1667.816587882986,43.45461469748584
4023,,2.333419750026873,0.2672165298693438,6.084769899940766,12.71531281416581,338.9617636270187,1.7098914216961,2.956948078357646,3.56449086767385,2600.0,0.0,93,18.5,N,N,,,,,,,,,,,,0.705498,MBA,0.2765125006508339,1301.930289417873,3.91636066981189
4024,,2.619580368305106,0.2021103925951891,3.619257746594458,200.3758729873003,94.63734818393328,2.090135951632311,3.1490247849779,4.23990174944273,13463.0,0,1231,14.8,N,N,,,,,,,,,,,,1.07733,MBA,0.2324644158315938,1548.624113983956,213.121856815104
4025,,3.992576160851518,0.2973432588115846,8.910830792622942,26.09093204046771,349.8476202314463,2.805410554130482,5.179741767572554,7.97788949178107,5981.0,0,254,14.9,N,N,6.221,,0.066,,,,,,,,,1.80687,OMB,0.123544740044715,2913.924136873037,22.65076791366968
4026,,2.452087830270181,0.1178157427040869,1.369321950692241,312.1906044968403,211.2890842708423,2.163193281371247,2.740982379169115,3.83983210248389,15388.0,0,629,16.0,N,N,,,,,,,,,,,,1.17156,MBA,0.2566847344002305,1402.498675432241,341.9285570750285
4027,,2.204810728858146,0.07568802886183686,7.882189246438528,351.504928340854,82.48667136589098,2.037932950777443,2.371688506938848,3.27389821097083,8922.0,0,220,17.4,N,N,,,,,,,,,,,,1.06954,MBA,0.3010558728016416,1195.791321557096,329.7042309376246
4028,,2.720461782235375,0.1723898855159218,11.46588346852872,223.0237831149929,26.45289437648028,2.251481687045378,3.189441877425372,4.48716610097431,8022.0,0,406,15.4,N,N,2.302,,0.253,,,,,,,,,1.24421,MBA,0.2196545127120533,1638.937418380867,301.0603191192249
4029,,2.429159318947941,0.06159003791002994,6.3125880095696,318.4375192888199,296.7473177899091,2.279547304404435,2.578771333491447,3.78610105326172,6982.0,0,85,17.312,N,N,,,,,,,,,,,,1.27231,MBA,0.2603275162236998,1382.873409703842,12.618505369536
4030,,2.712500595875769,0.1493909087300429,10.1015428728161,341.5284215979704,209.7531100076966,2.307277666927105,3.117723524824433,4.46748358721587,29.0,6.0,17,17.674,N,N,,,,,,,,,,,,1.31484,MBA,0.2206222505636101,1631.748380230598,112.4688381783945
4031,,3.142808330449799,0.0255616942815769,9.722236498246772,192.7668492925811,137.9060064038366,3.062472824721248,3.22314383617835,5.57166563395097,7104.0,0,86,16.6,N,N,,,,,,,,,,,,2.06034,MBA,0.1768997546015035,2035.050872800591,213.5035958506914
4032,,2.445027293979829,0.2031806831076815,7.399360245375856,197.7636030500525,321.5088923015098,1.948244978172081,2.941809609787576,3.82325944050831,8425.0,0,244,17.0,N,N,,,,,,,,,,,,0.962998,MBA,0.257797384327263,1396.445510645659,60.19099116809745
4033,,2.935144838082087,0.05959063982675182,4.446681501428338,247.4691212457005,302.9241756267122,2.760237679196587,3.110051996967587,5.02866271720404,6431.0,0.0,129,16.5,N,N,,,,,,,,,,,,1.76314,MBA,0.1960016685938262,1836.719057458777,109.4143915504264
4034,,3.124730521245536,0.0680841419959746,2.442110338600223,311.9823335075025,212.6967132221676,2.911985924737899,3.337475117753173,5.52366150111957,5464.0,0.0,399,15.2,N,N,,,,,,,,,,,,1.92023,MBA,0.1784371260200834,2017.517363283924,109.4669896619172
4035,,2.787243639979137,0.1522381224013623,8.052650629329285,203.3910738928236,289.7558833902146,2.362918901553575,3.211568378404699,4.65340231950386,9275.0,0,188,16.7,N,N,,,,,,,,,,,,1.39176,MBA,0.2118076658097,1699.655197198785,271.4099271463737
4036,,2.997548879111148,0.1965764159980746,1.419018106737445,65.11886010854717,246.7114211535834,2.408301463676433,3.586796294545863,5.189883542122,6800.0,0.0,320,15.8,N,N,,,,,,,,,,,,1.3937,MBA,0.1899129865570282,1895.604963760059,232.5565653046498
4037,,2.390853868545977,0.1870576986565644,1.688151723812544,145.9621954042752,240.9762990987546,1.943626246071622,2.838081491020331,3.69690040573069,7036.0,0,88,17.9,N,N,,,,,,,,,,,,0.947981,MBA,0.2666088277194872,1350.292873193135,112.9721653074109
4038,,2.668378266275379,0.1463446385347964,11.02144845527899,162.1064155758831,91.9956283782989,2.277875413423202,3.058881119127556,4.35892397362122,5228.0,1,28,17.9,N,N,,,,,,,,,,,,1.29607,MBA,0.2261168786912192,1592.09698136515,18.80205190966628
4039,,2.427926600816578,0.1763061011168518,3.911430463988533,138.4614708216703,148.7897530939468,1.999868328028716,2.85598487360444,3.78321943704753,6945.0,0,154,17.1,N,N,1.986,,0.064,,,,,,,,,0.98412,MBA,0.2605258034243851,1381.820899381609,91.36757431108408
4040,,2.994963139055336,0.05296157085620975,15.06717113419046,122.3864079004412,148.0276491824088,2.83634518655452,3.153581091556151,5.18316965894555,7715.0,0,126,16.0,N,N,,,,,,,,,,,,1.8286,MBA,0.1901589853742254,1893.152717929864,55.65362652225453
4041,,2.910621565025953,0.08266378093848752,10.82053965073395,277.8135084959871,83.54754241063186,2.67001858157981,3.151224548472097,4.96577246919872,6400.0,0,78,16.9,N,N,,,,,,,,,,,,1.69289,MBA,0.1984839799811844,1813.748394374834,298.9285495294411
4042,,3.159378184999032,0.1849042374563931,26.07996723463566,344.7847036791797,301.4601829717093,2.575195770865423,3.743560599132642,5.61578697057886,4017.0,2,27,16.7,N,N,,,,,,,,,,,,1.64669,MBA,0.1755099131308324,2051.16619100393,336.710765121873
4043,,2.363694797720627,0.1822110601467635,1.773841088156394,194.0395038758329,235.7677303062144,1.933003462764562,2.794386132676692,3.63408684266654,7197.0,0,487,16.4,N,N,1.294,,0.29,,,,,,,,,0.947728,MBA,0.271217041870234,1327.350219283952,195.367749473242
4044,,2.665365673305789,0.217053729534153,16.60481819989232,221.4469887332431,75.46479109716607,2.086838113342459,3.24389323326912,4.35154423470928,6208.0,0,95,17.4,N,N,,,,,,,,,,,,1.14142,MBA,0.2265003479697833,1589.401531727565,287.6891671387866
4045,,2.999355869301602,0.05623722890146485,11.92048288245161,148.5938929630326,135.9880484040856,2.830680406722736,3.168031331880468,5.1945771178806,6797.0,0,44,16.9,N,N,,,,,,,,,,,,1.82684,MBA,0.1897413901075538,1897.319292305891,175.321595276851
4046,,2.358133664644581,0.1594872648673075,5.319670430400457,60.80299949438276,24.16342017107009,1.982041376278896,2.734225953010266,3.62126935733922,8119.0,0,57,18.4,N,N,,,,,,,,,,,,0.99938,MBA,0.2721770147724553,1322.66863276815,244.1546942147731
4047,,2.372146905960262,0.4023095748129661,13.49490939408549,327.7475565575519,226.2824019414512,1.417809492829496,3.326484319091028,3.65359642826754,40.0,7,32,19.042,N,N,,,,,,,,,,,,0.457982,MCA,0.2697687888410054,1334.476095424718,209.4402166349481
4048,,2.725113562492157,0.3151854369272686,9.267274074407556,206.3868142771008,149.588709813499,1.866197453621641,3.584029671362673,4.49868008246698,4227.0,1,67,17.5,N,N,,,,,,,,,,,,0.8685,MBA,0.2190923260377874,1643.142900121066,176.7524006597224
4049,,2.777896425074144,0.03187468496345785,4.046148243946289,146.758151413082,8.668276861645575,2.68935185166379,2.866440998484499,4.63001369454824,6521.0,2,30,17.4,N,N,,,,,,,,,,,,1.69917,MBA,0.2128776173012436,1691.112501933743,51.70409718025889
4050,,3.193764693585302,0.1900982326567624,4.099787527029457,26.20846908120043,42.81510224766241,2.58663566981317,3.800893717357434,5.70771888981161,4939.0,0,100,16.6,N,N,2.321,,0.075,,,,,,,,,1.6024,MBA,0.1726830459585036,2084.744324503689,212.9664221119383
4051,,2.619533806250983,0.1899419841299161,4.085717440303134,253.6803639385113,240.968927412386,2.12197435759628,3.117093254905686,4.23978870596073,9073.0,0.0,388,16.2,N,N,,,,,,,,,,,,1.14015,MBA,0.2324706139204205,1548.582824852157,351.3750553837867
4052,,2.318844735933455,0.1238461313305529,7.504676540587771,67.38963981585847,238.2475087864003,2.031664786231879,2.60602468563503,3.53114627107808,5784.0,0,254,16.8,N,N,,,,,,,,,,,,1.02732,MBA,0.2791236068129908,1289.751175511268,101.1263371925355
4053,Hopi,3.153233158870779,0.3284657784153605,41.43284364565031,108.8679114689881,263.4074524243314,2.117503974817163,4.188962342924397,5.59941078670979,14380.0,0,2511,11.5,N,N,19.267,,0.109,,,,,,,,,1.42091,MBA,0.1760232140329732,2045.184789845751,304.0348740608002
4054,,2.542536316879717,0.07100463164297935,3.349479229900264,21.9616972737265,79.67703695114447,2.362004462260776,2.723068171498659,4.05423529095654,7299.0,0,174,17.2,N,N,,,,,,,,,,,,1.38182,MBA,0.2431102816272439,1480.809440021878,73.20158412984414
4055,,2.69880229033749,0.1462220918562349,16.97924639110714,135.64433882786,331.8628221487446,2.304177773937944,3.093426806737035,4.4336847220945,4284.0,0,210,16.1,N,N,,,,,,,,,,,,1.33219,MBA,0.2223040980915621,1619.403344745017,296.8816158645989
4056,,2.267460971719895,0.07120216615954908,8.202980828332967,52.44559457202283,171.1980542209671,2.106012838851203,2.428909104588588,3.41442779512744,6291.0,0,195,16.9,N,N,,,,,,,,,,,,1.09688,MBA,0.2886651417183558,1247.119752170299,321.1136061719812
4057,,3.071209870493646,0.1297157717871631,10.99031058624249,358.8317096971575,9.450074159879078,2.672825511822209,3.469594229165082,5.3823563108851,6701.0,0,259,15.7,N,N,,,,,,,,,,,,1.67127,MBA,0.1831217084930364,1965.905642550784,236.8845962920943
4058,,2.560899,0.2214118,5.20428,242.82525,236.50407,1.9938857,3.1279123,4.09823528761123,,2,36,17.9,N,,,,,,,,,,,,,,MBA,0.24050017,1496.8804388,318.3165
4059,,2.576706174248142,0.1663445220266022,12.835822531,52.44507934560989,23.30717869994271,2.14808521728984,3.005327131206444,4.136238278362,3906.0,0,217,17.1,N,N,,,,,,,,,,,,1.16791,MBA,0.2382904990081655,1510.761031171721,1.4445160623194
4060,,2.636971130000591,0.1244326881955863,5.303616879593628,8.111229376612881,156.0504208240648,2.308845723600464,2.965096536400717,4.28219327302669,5298.0,0,78,17.277,N,N,,,,,,,,,,,,1.31776,MBA,0.2301685656217261,1564.071092972997,104.377093264242
4061,,2.582914649913784,0.1637445256300425,2.873831116567163,308.2195284379106,10.41552073155119,2.159976515820764,3.005852784006804,4.15119644317069,5291.0,0,158,16.8,N,N,,,,,,,,,,,,1.14599,MBA,0.2374318577452658,1516.224500868095,260.7124945893453
4062,,3.000335481671174,0.05987471282548305,3.681010937168366,253.6973372128221,257.1803741980237,2.820691256326005,3.179979707016343,5.19712220807575,4555.0,0,76,16.9,N,N,,,,,,,,,,,,1.83489,MBA,0.1896484715783675,1898.248886499668,164.9767127184682
4063,,2.853466286035946,0.01864319432220097,1.971116584513247,176.9469341765438,311.4814308898727,2.800268559573529,2.906664012498363,4.82022511037787,9751.0,0,895,14.7,N,N,,,,,,,,,,,,1.81539,MBA,0.2044772310001701,1760.587221565518,139.9858486570019
4064,,2.673092021559882,0.4348674999989589,26.26074009135756,305.0962635255229,79.37276342170885,1.510651176876973,3.835532866242791,4.37047929131497,13.0,9,68,,N,N,,,,,,,,,,,,0.711799,MCA,0.2255190375403895,1596.317561152794,349.7543122757669
4065,,2.605792667455275,0.2519657564605721,13.97003596748279,30.06634971337176,10.05595905552404,1.949222146820495,3.262363188090056,4.20647186776568,3422.0,3,45,17.9,N,N,,,,,,,,,,,,0.957535,MBA,0.2343118685567449,1536.413849701414,340.4038735254223
4066,,2.929748040392022,0.1605970626379278,20.53445317031746,236.9577699264276,230.3330002580938,2.459239110835838,3.400256969948205,5.01479992772033,7626.0,0,728,14.6,N,N,8.095,,0.051,,,,,,,,,1.52095,MBA,0.1965434907820161,1831.655673599852,336.5787665429968
4067,,2.726698031778993,0.05501883720535743,6.214179887091277,80.74659684552132,325.7043149422991,2.576678276660376,2.87671778689761,4.5026041701831,4702.0,0,89,17.085,N,N,,,,,,,,,,,,1.58902,MBA,0.2189013837579853,1644.576173159378,306.9557753784313
4068,,2.39586984084479,0.1048441820198144,3.127849588317172,88.68715505420035,211.2671137627875,2.144676827155476,2.647062854534105,3.70854056046077,8583.0,0.0,586,16.1,N,N,,,,,,,,,,,,1.12899,MBA,0.2657720111992238,1354.544439708298,98.14930353591112
4069,,2.931954345820853,0.04419361140291504,1.11030909507498,307.3756800758443,315.5295119487872,2.802380694810558,3.061527996831148,5.02046573733095,7708.0,0,644,15.2,N,N,,,,,,,,,,,,1.78643,MBA,0.1963216830738792,1833.725110560131,113.0734658901878
4070,,2.447754728729652,0.1060810439576909,6.493371375474917,180.7120396171523,239.56606518205,2.188094351753636,2.707415105705668,3.82965850904041,5445.0,0,112,17.2,N,N,,,,,,,,,,,,1.2079,MBA,0.2573666244760092,1398.78277042701,251.1318765506698
4071,,2.140583907709987,0.1352404221216902,2.845620693712374,300.311419307777,15.77619706013002,1.851090436444391,2.430077378975583,3.13189062341896,24637.0,0,1498,14.9,N,N,2.197,,0.529,,,,,,,,,0.836742,MBA,0.3147064830417308,1143.923050203777,271.0605055589261
4072,,2.378319129589631,0.1044266549988249,4.624360571899817,62.17973753838195,17.88458641885806,2.129959218366869,2.626679040812393,3.66786544983758,8175.0,0,773,15.6,N,N,,,,,,,,,,,,1.14593,MBA,0.2687193128666162,1339.687855553176,169.5217048545991
4073,,2.818687963003559,0.01227186231890389,3.791823361311573,208.427273002179,311.2138866620334,2.784097412401628,2.853278513605491,4.73237011979944,5089.0,0,76,17.2,N,N,,,,,,,,,,,,1.79023,MBA,0.2082732876796473,1728.498186256746,252.447190616511
4074,,2.309800727663675,0.1933952527462972,3.075284710190135,265.3588006745645,75.97374742898019,1.863096232143577,2.756505223183773,3.51050804794508,8668.0,0,347,16.3,N,N,,,,,,,,,,,,0.856726,MBA,0.2807645702292311,1282.213064511939,348.6868002409054
4075,,2.96565448600947,0.01738631667322375,9.66944788171602,309.8065115674316,318.1610520521583,2.914092677972342,3.017216294046597,5.10727250038355,6403.0,0,35,17.367,N,N,,,,,,,,,,,,1.9031,MBA,0.1929848629172491,1865.431280765093,169.6372571353004
4076,,2.974141376643173,0.04620174997251354,0.909811218886312,268.4655894240405,226.2755560468887,2.836730840376597,3.111551912909748,5.12921159958983,10311.0,0,1186,13.8,N,N,5.415,,0.219,5.718,,,,,,,,1.85112,MBA,0.1921594116815875,1873.444536750186,323.7991950127073
4077,,2.787931278443572,0.0899050566934229,8.282018224968887,341.887922203783,229.1390047743739,2.537282158797736,3.038580398089408,4.6551244809952,5574.0,0,99,16.5,N,N,,,,,,,,,,,,1.54227,MBA,0.2117293076461068,1700.284216683498,281.2202773981871
4078,,3.416907868833471,0.02360552373983198,8.081747030521464,289.1517795728124,53.28661346612563,3.336249969018904,3.497565768648038,6.31623246647348,474.0,4,23,16.502,N,N,,,,,,,,,,,,2.33195,OMB,0.1560465496796159,2307.003908379438,118.0188003413992
4079,,3.096458360694233,0.2456688031032534,16.1379183363596,236.2250506917537,216.5435410883667,2.335755141363419,3.857161580025048,5.44886525848071,6765.0,0,298,15.2,N,N,,,,,,,,,,,,1.37125,MBA,0.1808865216172321,1990.19803566008,190.5584063625324
4080,,2.934551323785609,0.1935281268526501,5.669358993425665,242.9958142939302,23.21879208294895,2.366633102940416,3.502469544630802,5.02713752892719,8650.0,0,79,16.6,N,N,,,,,,,,,,,,1.35171,MBA,0.1960611337358603,1836.161982440657,58.6579204696702
4081,,2.590191159128505,0.6176315750783811,16.62551093817392,45.61879923458476,343.0194510188775,0.990407313761869,4.189975004495142,4.16875073007247,9.0,8,72,24.0,Y,N,,,,,,,,,,,,0.0150011,APO,0.2364320505559279,1522.636204158971,3.950564297575112
4082,,2.389819922344884,0.1440433926715975,1.441601032526069,277.4086787183464,318.0260565635893,2.045582152856153,2.734057691833615,3.69450252841156,6071.0,0,111,17.7,N,N,,,,,,,,,,,,1.03424,MBA,0.2667818673252668,1349.417048502323,131.2990614698482
4083,,2.274366762418423,0.1622113104744544,3.721537401831268,109.4243795001123,67.98891629596203,1.905438749386988,2.643294775449858,3.43003816387938,5198.0,0,88,18.2,N,N,,,,,,,,,,,,0.913792,MBA,0.2873514043507931,1252.821439356945,15.22628494464503
4084,,3.239580461592175,0.04706912393622361,11.86970305347795,59.07784024464303,217.9293826180258,3.087096247344124,3.392064675840225,5.83097740815796,10156.0,0,586,14.4,N,N,6.63,,0.084,,,,,,,,,2.07993,OMB,0.1690327734744082,2129.764498329695,227.9678266463999
4085,,2.639086515896969,0.1686595822928207,2.394538810590392,341.9152168840965,337.7852920431723,2.193979286491171,3.084193745302767,4.2873470880968,33.0,6,21,18.958,N,N,,,,,,,,,,,,1.18041,MBA,0.2298918802501448,1565.953523927356,333.900550963801
4086,,3.122184347451446,0.1794288460332367,16.818004457875,67.99417880580803,170.3318536005388,2.561974412885199,3.682394282017693,5.51691147741155,6321.0,0,193,15.6,N,N,4.891,,0.128,,,,,,,,,1.55079,MBA,0.1786554465126196,2015.051917124568,312.8309033516769
4087,,2.763148484608443,0.179631362500746,24.72401889409438,168.3543017650636,251.563085593237,2.266800357526357,3.259496611690529,4.59319134078126,36.0,6,19,17.557,N,N,,,,,,,,,,,,1.385,MBA,0.2145841987065815,1677.663137220357,69.98481740791905
4088,,2.323671664127009,0.1643760357328831,7.105383069646393,28.50608206693749,350.8680528841512,1.94171572763298,2.705627600621038,3.54217770595286,34.0,6,14,18.966,N,N,,,,,,,,,,,,0.943864,MBA,0.2782543297336968,1293.780407099281,192.7601824666692
4089,,2.373234648852545,0.1869500576370629,2.944330986110297,151.9869407163335,137.00827119939,1.929558294463287,2.816911003241803,3.65610973957755,9.0,7,9,18.803,N,N,,,,,,,,,,,,0.913892,MBA,0.2695833422881456,1335.394082380699,224.6262182374347
4090,,2.407827371541206,0.08299932372972661,6.50985685849643,210.589619510032,44.12383333141516,2.20797932804536,2.607675415037051,3.73633856799662,2506.0,0,35,18.1,N,N,,,,,,,,,,,,1.1989,MBA,0.2637946924322864,1364.697661960764,189.7710401117738
4091,,2.669489641301935,0.2648358704753386,8.903607266191925,90.6753636770186,330.8052471353831,1.962513028422838,3.376466254181032,4.36164748383012,2001.0,5.0,16,17.773,N,N,,,,,,,,,,,,0.980877,MBA,0.2259756862565246,1593.091743468953,38.12820796024092
4092,,3.198513846768898,0.1317083189817418,25.2045952344278,339.9319343606243,265.3481507429896,2.777242964771142,3.619784728766654,5.7204547556909,11.0,8.0,10,16.195,N,N,,,,,,,,,,,,1.90641,MBA,0.1722985890915442,2089.396099516101,298.3897599067095
4093,,2.313108831691397,0.1523209139230031,1.725782247437675,163.9022740123744,275.8747308011428,1.960773980444793,2.665443682938,3.51805238895942,6075.0,0,41,19.0,N,N,,,,,,,,,,,,0.977212,MBA,0.2801624803714444,1284.968635067428,335.8835709735559
4094,,2.599449920587553,0.140919455537521,8.845491105706795,76.47558555337329,67.58805825725919,2.233136853081302,2.965762988093803,4.19112278940256,2899.0,2,34,17.8,N,N,,,,,,,,,,,,1.26402,MBA,0.2351699849643526,1530.807598829286,321.2983193866295
4095,,2.394637522338563,0.0787248589187422,2.592706079396088,226.0322157092972,264.9743985500278,2.206120021230934,2.583155023446193,3.7056796900312,6559.0,0,225,17.1,N,N,2.433,,0.039,,,,,,,,,1.22289,MBA,0.2659771933389254,1353.499506783894,179.1148951088462
4096,,3.100984087622212,0.2165845242358558,7.856057047596587,138.3830317847862,200.4936045034854,2.429358924341596,3.772609250902828,5.46081556517258,38.0,6,12,17.228,N,N,,,,,,,,,,,,1.4211,MBA,0.1804906742600099,1994.562885179285,14.88857198901669
4097,,2.658985747980593,0.1602594407320841,9.869258915662709,114.8991284487582,315.2769963358155,2.232858179094641,3.085113316866545,4.33592954389681,6248.0,0,179,16.8,N,N,,,,,,,,,,,,1.25955,MBA,0.2273160284061605,1583.698265908308,20.8264642739144
4098,,3.094552601245326,0.1771686375691616,18.77208513037461,96.5191103212384,157.6004521757075,2.546294932996586,3.642810269494065,5.4438356598399,6321.0,0,214,15.6,N,N,,,,,,,,,,,,1.53946,MBA,0.1810536439662734,1988.360974756524,307.8242014527896
4099,,2.74974336068085,0.1625934164035923,6.38589373504234,298.2032034665717,204.9342611355638,2.302653193434655,3.196833527927045,4.55980683695424,5231.0,0,92,17.0,N,N,,,,,,,,,,,,1.31776,MBA,0.2161552711794069,1665.469447197535,110.1214238648615
4100,,3.24726809432732,0.1074925999388854,12.24194622809875,111.6167731681139,291.1260661614874,2.898210804169486,3.596325384485153,5.85174537323927,5671.0,0,54,16.4,N,N,,,,,,,,,,,,1.93617,OMB,0.1684328726733297,2137.349997575644,283.7711035578805
4101,,3.144207275904835,0.02596373748043989,9.751879350278386,14.72660647835028,42.81888151349107,3.062571903609153,3.225842648200516,5.57538618710451,4931.0,0,104,16.2,N,N,,,,,,,,,,,,2.07738,MBA,0.1767817062874035,2036.409804839923,327.2283074171706
4102,,2.765106752434359,0.07934899224942112,4.593445796081181,82.31570200225191,230.3696769093619,2.545698318166623,2.984515186702094,4.59807505894112,1885.0,6.0,10,16.387,N,N,,,,,,,,,,,,1.53359,MBA,0.2143562840391159,1679.446915278243,253.4754885665492
4103,,2.663758107162,0.07773355810252991,1.338455893192207,221.3592785786096,207.2822873522658,2.456694711567837,2.870821502756162,4.34760799791276,4780.0,0.0,73,17.7,N,N,,,,,,,,,,,,1.47054,MBA,0.2267054168270797,1587.963821237634,279.6148472539023
4104,,3.123177072902322,0.2197444507988891,3.238577562900048,80.07460970059444,314.7889048193846,2.436876242269719,3.809477903534924,5.51954291096022,5801.0,0,428,15.3,N,N,3.985,,0.084,,,,,,,,,1.44443,MBA,0.1785702728047255,2016.013048228222,289.5601752929629
4105,,2.602082016779171,0.08018865547552408,6.955819085768794,188.5239759534583,288.4882876021929,2.393424558416609,2.810739475141733,4.19749003864408,5258.0,0,83,17.5,N,N,,,,,,,,,,,,1.42054,MBA,0.2348132513224365,1533.133236614751,273.8098937471609
4106,,2.635586008057803,0.2070555051566036,10.25109627806591,290.0349780048109,66.37984865961248,2.089873415775718,3.181298600339888,4.27881975434916,969.0,4,43,18.0,N,N,,,,,,,,,,,,1.10831,MBA,0.2303500357465931,1562.838915276029,223.1595305472612
4107,,3.151743750194579,0.02647936423110957,11.63753601183003,340.4048413215581,222.51731050487,3.068287579470054,3.235199920919105,5.59544398865073,4901.0,0,43,16.3,N,N,,,,,,,,,,,,2.07867,MBA,0.1761480027977597,2043.735916854679,287.6602699098621
4108,,1.894733542154112,0.0962673790392628,21.94518131448711,31.50216594182621,322.768937185531,1.712332510073157,2.077134574235067,2.60813710307659,4158.0,0,152,18.0,N,N,,,,,,,,,,,,0.735961,IMB,0.3779043219027486,952.6220768987232,160.5225020766873
4109,,2.657610950070604,0.1626065393388319,6.106447808060703,339.5503830695179,66.91195288824558,2.225466030570638,3.08975586957057,4.33256721506924,9.0,7,14,18.216,N,N,,,,,,,,,,,,1.24262,MBA,0.2274924391107929,1582.47017530404,84.4262212519784
4110,,2.764504711349284,0.2133748876609949,15.5879409793585,99.80234685328324,255.5626347938079,2.174628829126839,3.354380593571729,4.59657344634901,7030.0,0,59,16.5,N,N,,,,,,,,,,,,1.22803,MBA,0.2144263101355262,1678.898451278975,113.9242856376688
4111,,3.1742672,0.1300673,16.53365,221.81428,181.45718,2.7613988,3.5871356,5.65553145051335,,2.0,25,17.2,N,,,,,,,,,,,,,,MBA,0.17427651,2065.6828623,106.96289
4112,,2.188173398315324,0.1963591575060895,4.735273203169755,32.41941856464015,280.0515827373868,1.75850551334489,2.617841283285758,3.23691133371756,15394.0,0,1706,14.7,N,N,,,,,,,,,,,,0.751503,MBA,0.3044959165549875,1182.28186464034,337.7982788606165
4113,,2.629378507566992,0.232180070301175,31.66351516841664,49.13098391007468,302.8473723417467,2.018889220831689,3.239867794302295,4.26371203442047,2958.0,0,142,15.7,N,N,2.043,,0.267,,,,,,,,,1.12945,MBA,0.2311662409212221,1557.320820572076,22.86981718759884
